clip_id,rule,stride,ttl,tracker,returncode,wall_s,git_sha,argv
L3S-seq_004-c4+c6-8-007880,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,2.49,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_4_2023-06-08-12_29_08.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi --cameras camera_4 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 7880 --end-fid 7965 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L3S-seq_004-c4+c6-8-007880 --out results/clips/runs/L3S-seq_004-c4+c6-8-007880/s5/chef_events.jsonl
L3S-seq_004-c4+c6-8-007880,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,2.4,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_4_2023-06-08-12_29_08.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi --cameras camera_4 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 7880 --end-fid 7965 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L3S-seq_004-c4+c6-8-007880 --out results/clips/runs/L3S-seq_004-c4+c6-8-007880/s1/chef_events.jsonl
L3S-seq_004-c6+c7-8-008115,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,3.03,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_7_2023-06-08-12_29_08.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 8115 --end-fid 8540 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L3S-seq_004-c6+c7-8-008115 --out results/clips/runs/L3S-seq_004-c6+c7-8-008115/s5/chef_events.jsonl
L3S-seq_004-c6+c7-8-008115,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,3.09,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_7_2023-06-08-12_29_08.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 8115 --end-fid 8540 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L3S-seq_004-c6+c7-8-008115 --out results/clips/runs/L3S-seq_004-c6+c7-8-008115/s1/chef_events.jsonl
L3T-seq_020-c5+c6-10-000385,L3T,5,600,configs/tracker_rf_cbiou.yaml,0,1.38,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_020/camera_5_2023-07-26-13_21_40.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_020/camera_6_2023-07-26-13_21_40.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 385 --end-fid 595 --det-cache results/det_cache/coco_nano/seq_020 --clip-id L3T-seq_020-c5+c6-10-000385 --out results/clips/runs/L3T-seq_020-c5+c6-10-000385/s5/chef_events.jsonl
L3T-seq_020-c5+c6-10-000385,L3T,1,600,configs/tracker_rf_cbiou.yaml,0,1.41,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_020/camera_5_2023-07-26-13_21_40.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_020/camera_6_2023-07-26-13_21_40.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 385 --end-fid 595 --det-cache results/det_cache/coco_nano/seq_020 --clip-id L3T-seq_020-c5+c6-10-000385 --out results/clips/runs/L3T-seq_020-c5+c6-10-000385/s1/chef_events.jsonl
L3T-seq_024-c5+c6-2-014825,L3T,5,600,configs/tracker_rf_cbiou.yaml,0,3.6,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_5_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 14825 --end-fid 14960 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3T-seq_024-c5+c6-2-014825 --out results/clips/runs/L3T-seq_024-c5+c6-2-014825/s5/chef_events.jsonl
L3T-seq_024-c5+c6-2-014825,L3T,1,600,configs/tracker_rf_cbiou.yaml,0,3.43,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_5_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 14825 --end-fid 14960 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3T-seq_024-c5+c6-2-014825 --out results/clips/runs/L3T-seq_024-c5+c6-2-014825/s1/chef_events.jsonl
L3T-seq_024-c5+c6-6-013975,L3T,5,600,configs/tracker_rf_cbiou.yaml,0,3.28,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_5_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 13975 --end-fid 14115 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3T-seq_024-c5+c6-6-013975 --out results/clips/runs/L3T-seq_024-c5+c6-6-013975/s5/chef_events.jsonl
L3T-seq_024-c5+c6-6-013975,L3T,1,600,configs/tracker_rf_cbiou.yaml,0,3.46,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_5_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 13975 --end-fid 14115 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3T-seq_024-c5+c6-6-013975 --out results/clips/runs/L3T-seq_024-c5+c6-6-013975/s1/chef_events.jsonl
L3S-seq_024-c6+c7-6-016490,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,3.67,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_7_2023-12-01-11_05_52.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 16490 --end-fid 16610 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3S-seq_024-c6+c7-6-016490 --out results/clips/runs/L3S-seq_024-c6+c7-6-016490/s5/chef_events.jsonl
L3S-seq_024-c6+c7-6-016490,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,4.0,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_7_2023-12-01-11_05_52.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 16490 --end-fid 16610 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3S-seq_024-c6+c7-6-016490 --out results/clips/runs/L3S-seq_024-c6+c7-6-016490/s1/chef_events.jsonl
L3S-seq_024-c6+c7-7-010250,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,3.19,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_7_2023-12-01-11_05_52.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 10250 --end-fid 10620 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3S-seq_024-c6+c7-7-010250 --out results/clips/runs/L3S-seq_024-c6+c7-7-010250/s5/chef_events.jsonl
L3S-seq_024-c6+c7-7-010250,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,3.23,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_7_2023-12-01-11_05_52.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 10250 --end-fid 10620 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3S-seq_024-c6+c7-7-010250 --out results/clips/runs/L3S-seq_024-c6+c7-7-010250/s1/chef_events.jsonl
L3T-seq_024-c5+c6-10-000625,L3T,5,600,configs/tracker_rf_cbiou.yaml,0,1.29,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_5_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 625 --end-fid 770 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3T-seq_024-c5+c6-10-000625 --out results/clips/runs/L3T-seq_024-c5+c6-10-000625/s5/chef_events.jsonl
L3T-seq_024-c5+c6-10-000625,L3T,1,600,configs/tracker_rf_cbiou.yaml,0,1.3,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_5_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi --cameras camera_5 camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 625 --end-fid 770 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3T-seq_024-c5+c6-10-000625 --out results/clips/runs/L3T-seq_024-c5+c6-10-000625/s1/chef_events.jsonl
L3S-seq_024-c6+c7-14-012745,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,3.67,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_7_2023-12-01-11_05_52.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 12745 --end-fid 13160 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3S-seq_024-c6+c7-14-012745 --out results/clips/runs/L3S-seq_024-c6+c7-14-012745/s5/chef_events.jsonl
L3S-seq_024-c6+c7-14-012745,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,3.98,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_6_2023-12-01-11_05_52.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_7_2023-12-01-11_05_52.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 12745 --end-fid 13160 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L3S-seq_024-c6+c7-14-012745 --out results/clips/runs/L3S-seq_024-c6+c7-14-012745/s1/chef_events.jsonl
L3S-seq_025-c2+c3+c4-6-004395,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,2.51,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_4_2023-12-04-12_11_17.avi --cameras camera_2 camera_3 camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 4395 --end-fid 4515 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c2+c3+c4-6-004395 --out results/clips/runs/L3S-seq_025-c2+c3+c4-6-004395/s5/chef_events.jsonl
L3S-seq_025-c2+c3+c4-6-004395,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,2.53,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_4_2023-12-04-12_11_17.avi --cameras camera_2 camera_3 camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 4395 --end-fid 4515 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c2+c3+c4-6-004395 --out results/clips/runs/L3S-seq_025-c2+c3+c4-6-004395/s1/chef_events.jsonl
L3S-seq_025-c1+c2+c3-7-001780,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,1.76,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_1_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi --cameras camera_1 camera_2 camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 1780 --end-fid 1890 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c1+c2+c3-7-001780 --out results/clips/runs/L3S-seq_025-c1+c2+c3-7-001780/s5/chef_events.jsonl
L3S-seq_025-c1+c2+c3-7-001780,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,1.79,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_1_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi --cameras camera_1 camera_2 camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 1780 --end-fid 1890 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c1+c2+c3-7-001780 --out results/clips/runs/L3S-seq_025-c1+c2+c3-7-001780/s1/chef_events.jsonl
L3S-seq_025-c1+c2+c3-7-002520,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,1.86,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_1_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi --cameras camera_1 camera_2 camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 2520 --end-fid 2605 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c1+c2+c3-7-002520 --out results/clips/runs/L3S-seq_025-c1+c2+c3-7-002520/s5/chef_events.jsonl
L3S-seq_025-c1+c2+c3-7-002520,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,1.91,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_1_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi --cameras camera_1 camera_2 camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 2520 --end-fid 2605 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c1+c2+c3-7-002520 --out results/clips/runs/L3S-seq_025-c1+c2+c3-7-002520/s1/chef_events.jsonl
L3S-seq_025-c6+c7-10-004360,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,2.33,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_6_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_7_2023-12-04-12_11_17.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 4360 --end-fid 4735 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c6+c7-10-004360 --out results/clips/runs/L3S-seq_025-c6+c7-10-004360/s5/chef_events.jsonl
L3S-seq_025-c6+c7-10-004360,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,2.42,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_6_2023-12-04-12_11_17.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_7_2023-12-04-12_11_17.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 4360 --end-fid 4735 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L3S-seq_025-c6+c7-10-004360 --out results/clips/runs/L3S-seq_025-c6+c7-10-004360/s1/chef_events.jsonl
L3S-seq_026-c6+c7-3-005890,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,2.46,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_6_2023-12-05-12_12_13.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_7_2023-12-05-12_12_13.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 5890 --end-fid 6185 --det-cache results/det_cache/coco_nano/seq_026 --clip-id L3S-seq_026-c6+c7-3-005890 --out results/clips/runs/L3S-seq_026-c6+c7-3-005890/s5/chef_events.jsonl
L3S-seq_026-c6+c7-3-005890,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,2.56,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_6_2023-12-05-12_12_13.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_7_2023-12-05-12_12_13.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 5890 --end-fid 6185 --det-cache results/det_cache/coco_nano/seq_026 --clip-id L3S-seq_026-c6+c7-3-005890 --out results/clips/runs/L3S-seq_026-c6+c7-3-005890/s1/chef_events.jsonl
